receipt_id,debt_amount,date_the_debt_began
3803,19073.1,1978-04-30
5522,3675.6,2020-12-29
4750,16982.3,1983-12-10
5352,3375.5,2019-01-27
1628,17145.2,2022-05-01
3530,10849.1,1981-11-29
2360,12837.0,2013-06-29
2535,6311.8,1983-02-06
958,3675.6,1987-02-17
1812,1094.1,1973-12-30
36,6581.7,1988-06-15
4055,18729.5,2019-05-08
6195,11936.9,2014-02-01
6830,5099.7,1978-01-13
5624,2822.8,1988-09-13
3701,16028.5,2005-04-01
6785,2500.2,2015-11-11
3773,14889.0,2012-05-22
4681,1890.1,1998-09-15
5532,1617.6,1991-08-03
6923,8053.8,2003-08-18
3887,5339.7,2011-09-29
826,4737.0,1982-09-11
6175,10890.7,2021-01-15
2188,11409.0,1979-04-10
538,3647.5,2011-12-28
4049,6322.8,2019-08-19
1364,3890.6,1973-11-09
3505,19132.5,1992-04-10
6631,4049.8,1974-01-25
5177,3869.1,2000-10-14
7014,2503.5,1973-06-05
2863,4308.2,2009-07-04
4247,9663.6,1983-10-27
7431,7585.1,2008-05-22
272,9392.7,1974-04-10
3312,3863.5,2001-03-07
2249,11973.5,2022-12-12
2769,6797.0,2018-12-24
2880,4193.6,2013-01-12
2274,17477.2,2018-12-30
966,10761.1,1986-04-08
1361,11307.5,2010-04-23
6951,7078.0,2002-05-30
5051,19524.2,1989-12-22
6703,8236.4,2020-10-15
2928,17237.6,2007-10-21
1335,18491.1,2009-04-02
6319,9819.2,1997-11-06
7692,3278.4,2019-08-14
4079,6635.9,1988-09-24
6544,11001.7,1997-05-12
7219,19607.3,1981-04-02
1751,10049.7,2023-09-17
7949,10402.2,2007-08-30
5680,19187.0,1986-05-06
3593,4798.1,1999-10-05
1420,17398.9,1976-06-15
1972,7049.4,1990-02-13
5165,19105.4,2016-03-25
7315,17166.4,1982-09-06
3462,19178.0,1987-10-03
6908,13155.3,1974-06-27
6089,19446.9,2008-04-19
2301,1270.6,2007-02-12
5303,2374.4,2005-11-19
6271,10869.2,2007-06-08
6053,14692.9,1989-11-13
7887,4685.9,2005-11-05
7202,19143.6,1981-12-18
5001,9553.6,1992-03-29
4147,18299.2,1982-07-23
3278,2039.1,1992-01-18
1858,5111.2,1989-10-03
1020,10125.9,2009-07-23
7473,11382.7,1996-05-16
6623,19211.9,1991-07-09
4113,6548.2,1986-06-14
4563,8987.2,1979-01-05
4349,3796.9,2013-10-07
2109,9005.2,2023-03-03
7183,18828.2,2007-11-23
1709,2187.8,2002-07-20
7242,11071.2,2016-01-08
1590,17840.3,1975-04-12
4631,13411.5,2022-01-12
4445,8881.1,2001-09-10
5468,18818.8,2003-08-15
3283,3660.5,1980-05-20
2472,19946.4,2006-05-02
3946,6322.9,1987-08-14
2908,5793.7,1975-10-16
7379,5780.6,1993-06-17
3880,7447.2,1984-03-24
6048,2195.3,1975-01-23
5985,1381.2,1982-03-12
1773,9905.1,2006-08-13
5529,15500.1,2006-08-29
6123,12185.3,1977-05-03
314,12768.9,2002-09-19
5545,11527.8,1997-04-10
1206,13142.1,2022-06-03
3218,9886.8,2018-10-16
2036,4178.0,2016-08-02
1015,13157.5,1972-03-27
3307,4230.6,1971-11-23
3853,3238.0,2000-06-27
5262,3893.7,2005-03-25
7330,3362.1,2000-12-11
4678,12243.5,2011-07-05
2574,643.0,1977-08-04
5335,6515.0,1972-04-23
4497,14699.2,2003-05-05
336,8564.0,1974-09-19
7678,6632.3,2006-10-28
3351,979.5,2009-08-24
316,10012.7,1977-06-07
4169,17298.8,1972-07-21
3448,12976.3,1994-10-14
6109,17593.8,2004-02-20
1714,17737.5,1985-01-01
3418,17277.6,1996-07-03
7182,5124.4,1979-09-24
4072,14575.0,2005-10-19
314,10567.4,2023-08-18
1581,2861.4,1977-11-08
6236,8624.0,1995-02-21
5353,7010.9,1974-06-29
6259,8234.3,1998-02-15
6656,5541.7,2013-04-19
4494,9797.7,1998-12-19
5884,2776.0,1982-09-11
5633,14426.4,1999-09-10
5097,10342.2,2013-10-13
6005,10450.2,1995-01-24
6668,1857.3,1992-08-21
672,3388.0,2020-02-16
4045,11986.6,2022-12-03
1992,5638.0,1976-02-15
6604,3122.4,1978-05-03
932,6587.3,2003-09-26
7473,7792.6,2000-02-22
841,4920.8,2020-06-28
2543,12072.6,2002-02-08
6829,14076.4,2002-02-28
1646,10305.3,2012-11-14
7144,15044.7,2004-06-16
6686,12234.3,2018-02-04
2107,6989.3,2023-06-13
4289,2836.7,2010-01-04
6236,11076.3,2016-01-06
7105,16010.7,1995-02-13
1316,15390.9,1982-04-06
3677,14123.0,1986-05-13
2830,17789.4,1993-05-20
2018,18587.7,1994-06-17
7590,12117.1,2013-10-14
3950,6449.0,2000-06-02
4878,11842.0,1990-05-01
7336,10754.4,1984-01-30
2567,1093.8,1996-05-20
5563,7429.0,2005-12-07
4603,10344.5,1976-10-29
5074,3121.8,2000-05-07
7305,12269.0,1974-01-19
1822,7889.2,1987-12-15
1664,9052.9,1971-08-27
2074,8583.5,2021-01-11
5665,11614.6,2011-06-16
5656,1620.7,1978-10-21
4553,7384.8,1970-06-25
2825,10676.1,2022-02-21
731,16396.8,2013-01-26
6576,14222.2,1998-01-18
3239,7185.0,1976-10-24
7989,16350.4,1991-12-04
4104,10406.5,1994-10-15
6175,7117.7,2005-01-06
5652,5047.9,1977-09-13
5061,15502.0,1999-05-27
2751,15422.7,2014-07-09
7575,9125.0,2007-07-04
1753,17778.2,1974-10-23
4991,11804.7,1979-12-22
4449,19688.3,1977-09-02
7881,18357.3,2018-09-02
1148,10426.4,1971-08-31
4932,3701.8,1981-12-03
6353,923.0,2012-09-07
1744,12271.6,2002-07-08
204,14495.1,1995-06-08
4875,6954.9,1989-07-09
1311,13858.0,2019-01-17
5296,16510.4,2021-03-11
1965,5132.6,2021-11-05
6434,14629.5,1992-09-27
4570,17007.0,1993-07-11
7550,15158.9,2011-07-12
242,1483.5,1995-08-31
1750,1436.3,2000-06-10
912,4911.8,1975-08-17
3186,19391.1,2021-02-15
4537,14100.6,1983-08-06
7295,14434.0,2010-08-13
1428,14086.2,2003-08-11
7606,1766.3,1983-03-17
5815,2816.4,1970-07-15
2292,15189.0,2013-04-23
1563,8529.3,2001-11-29
2547,8257.2,1973-07-12
4939,17881.8,1991-01-31
417,17509.0,1978-09-21
7132,19448.9,1970-05-09
912,4636.9,2004-12-11
4505,17493.0,2020-09-11
1214,6186.9,2017-07-30
4097,2350.5,2001-04-20
7688,8263.9,1971-05-22
4505,998.7,1974-07-18
2756,11308.1,1974-03-27
1779,14349.1,1974-07-25
4857,10218.0,2019-06-06
3922,16026.1,1972-08-15
7827,3381.4,2001-07-10
1667,17125.3,2002-01-01
3193,15446.2,2010-08-18
1307,17444.7,2015-03-04
3281,4628.7,1994-07-28
4517,13647.9,2009-01-17
2587,7537.9,2012-05-13
7866,3532.8,1970-01-24
7089,3394.4,1994-03-14
2946,11276.0,1999-04-15
4613,547.9,2023-05-16
4081,7158.5,1987-09-16
3644,7381.9,2006-11-07
1166,11361.5,1975-12-24
1697,15546.4,2005-01-01
5474,15145.7,2002-03-22
5221,1701.2,1971-07-10
1805,6034.4,2011-08-05
3447,13543.4,2006-05-22
3175,12191.8,2006-10-29
289,5185.4,2009-08-07
4743,15309.9,2002-01-14
7162,14819.2,1991-08-26
243,8003.0,1972-11-10
2937,17887.6,1976-04-03
2297,18465.1,2020-01-21
4685,517.0,2006-10-20
4942,875.0,1996-12-11
5849,17083.0,1984-07-16
2418,18906.5,1989-04-03
1780,15539.1,1996-11-12
7748,4184.2,1986-04-19
2011,17986.7,2002-04-28
7469,12133.3,2003-06-19
5582,2848.1,2008-03-24
2446,4197.1,2021-07-28
4637,1088.2,2023-04-26
1093,10598.9,1983-09-24
825,18591.2,1991-04-19
4789,12741.2,2017-04-28
2051,645.9,1983-07-05
1825,2492.2,1993-02-22
1929,8355.3,1970-11-02
3309,11501.1,2006-03-30
4374,6785.5,1981-12-11
726,6539.2,2004-04-04
569,9921.2,1977-08-12
475,1281.5,1987-02-16
3313,12000.9,1972-10-10
3954,11742.9,1975-01-21
5496,12477.4,2009-12-02
2353,3648.3,1973-04-10
2020,6895.7,2006-07-05
1851,17379.5,2002-09-18
4615,16253.7,2014-07-10
3538,13792.6,1999-02-22
5202,6870.0,2012-09-10
4678,13775.9,1981-07-01
3207,2756.4,1982-07-05
4998,15625.0,1985-02-09
4641,6080.5,1979-05-23
4019,18676.2,1970-06-21
4490,10009.1,1994-05-18
4073,12378.7,2013-01-18
1560,13410.2,1998-09-14
498,8877.5,2023-11-13
6427,14976.2,2016-12-09
6536,5271.8,1996-10-24
4627,3629.0,1994-12-24
1812,1429.1,1992-10-29
1164,17371.9,1984-12-23
7238,15833.7,1992-02-07
3218,4942.4,1983-01-28
604,19680.1,2005-05-01
2289,1088.1,2002-06-06
3596,12979.4,1973-05-28
3322,7066.9,2002-10-27
5689,5022.7,1986-08-09
7449,10704.2,1980-09-02
7674,11722.3,1972-02-05
2966,3929.0,2014-03-20
2975,19542.5,2016-05-16
64,10852.8,2000-03-08
2432,17369.6,1986-11-27
60,19691.8,1973-06-20
4096,13212.5,1985-03-25
6621,11800.7,1983-06-03
6902,8707.0,2019-03-01
5908,5046.9,1980-10-13
308,8868.5,1989-12-05
356,17650.8,2016-12-14
4405,12332.1,2013-07-15
7279,3140.0,1971-04-21
3578,11412.0,1995-02-05
673,10408.7,2006-02-17
3518,17202.0,2015-12-30
4469,15496.3,1985-07-31
3212,7610.5,1975-01-22
2753,11638.5,2000-10-06
2389,7080.4,1974-03-21
4100,1684.3,1979-10-22
3935,6431.6,1994-07-03
3328,670.3,2018-09-13
1196,16873.0,2004-07-10
4347,12237.8,1972-10-18
3189,2065.3,1972-08-25
1730,11501.5,1983-10-30
78,14960.7,1989-09-12
6103,15487.6,1977-05-28
7346,14995.2,1980-03-19
5378,2701.5,1978-08-22
6712,10970.7,2019-09-20
5351,9982.2,1983-12-07
1882,6665.5,1988-11-22
628,1907.7,2020-02-17
2626,5779.2,1980-04-13
1596,7003.1,1972-03-14
4010,5222.2,1994-11-21
5322,953.9,1980-06-04
5128,5378.7,2023-01-02
4449,3289.0,2006-09-11
4335,12152.2,1991-05-15
4257,12367.2,1985-06-23
7092,17918.2,1971-02-16
127,13777.4,2023-10-02
5989,16845.0,2011-09-03
3432,8072.8,1976-11-11
4394,2151.5,1991-12-08
347,11942.8,2008-02-16
2673,4171.7,2019-11-08
5185,14575.1,1986-01-08
4317,9049.8,2021-08-03
7845,13455.0,2015-02-24
7885,3152.4,2000-11-30
287,7701.0,2011-06-25
6710,2606.3,1999-06-07
5214,6758.6,1987-03-17
5236,12462.2,1974-04-14
4540,16820.9,1978-06-18
5563,631.7,1982-08-08
7653,3916.7,1985-05-06
2931,2193.9,2002-09-08
7291,18775.1,2009-01-16
5489,16344.8,1990-05-04
6539,8442.3,1976-05-31
3402,10172.5,2002-06-06
610,12247.2,1990-06-13
2179,2706.4,1994-12-04
883,11038.4,1990-06-30
5206,5810.2,1973-04-18
7475,5221.3,2014-03-27
2214,9609.4,2023-07-24
1453,9274.9,1984-10-21
5385,9533.1,2021-04-26
1070,10734.7,1989-01-15
278,5175.3,1982-03-12
3883,18879.1,1976-11-01
68,1342.4,1995-04-21
2651,3955.3,1994-07-11
5273,3379.2,1979-10-05
7660,7153.8,1993-03-07
7523,1180.5,2018-08-07
4693,12512.5,2005-12-20
2245,14297.1,1982-08-06
1501,19403.2,2010-11-03
1599,935.2,1992-08-12
3549,10136.6,2008-09-19
5977,13151.5,2004-09-22
1114,14848.5,1999-06-08
3038,19810.3,1972-01-11
7405,8189.1,2023-08-05
3965,4856.4,1975-12-05
5544,2529.7,1993-06-24
34,14593.0,1986-04-26
7165,9967.8,2019-12-14
4718,8228.6,2002-04-07
2248,7691.8,1981-05-05
5221,3477.9,2003-10-16
6693,6831.2,1995-08-13
3571,8104.4,2021-06-05
2520,8038.7,2001-10-01
420,6275.9,1985-08-27
5233,5273.7,2007-05-19
6134,3723.3,2022-07-29
1306,12622.9,1976-04-29
7589,10549.1,1976-11-17
7243,9114.3,2016-06-17
5944,17845.9,1972-07-14
6070,12280.8,2019-08-09
2251,19285.2,1987-03-21
6560,2263.9,1990-12-08
689,15704.2,2011-08-11
3021,9740.3,2018-07-08
7867,2180.3,1999-10-29
1123,4975.2,1996-10-14
3342,19567.8,1973-07-12
7478,7007.2,1989-05-27
1907,11332.3,2023-08-29
1997,11384.7,1975-04-04
6531,10675.3,1989-04-26
6358,9340.2,2018-12-26
6787,13851.9,1990-04-30
2370,11695.9,1980-10-10
7805,12382.4,1970-09-16
7841,10746.9,2017-07-24
2971,8815.2,2005-02-23
7344,12513.6,2009-10-19
6947,1067.0,1993-03-29
4773,6530.7,1978-12-30
1466,18551.7,1996-04-29
3583,9952.7,1985-02-07
3858,5487.1,1983-02-02
1970,6398.2,2021-03-11
3686,18933.9,2010-02-26
3242,3189.6,1990-09-07
5128,15611.8,2023-08-31
6012,2642.9,1980-07-26
5792,13875.9,2009-05-01
7817,12874.5,2019-10-13
5382,11898.1,2016-06-11
2468,2427.4,2009-10-15
1172,5825.0,1995-10-01
7361,17431.0,2021-08-29
5284,5117.4,1994-06-04
5732,4800.9,2018-10-03
2343,9257.3,2022-06-05
4445,12591.0,1970-09-16
4730,11740.8,2018-01-11
241,17070.8,2009-02-19
4244,19476.0,1996-10-15
4314,14172.7,1973-12-16
3348,4691.5,1988-08-03
2310,17757.9,2021-10-21
5719,6797.2,2020-04-25
7344,13952.1,2003-09-24
3833,4147.6,1988-06-09
4019,12484.9,2023-09-11
4048,14532.2,2000-11-11
3401,8766.6,2000-12-31
6702,18194.9,2000-10-09
5785,9686.6,1978-03-29
4477,11392.3,1979-10-26
2720,11209.6,2017-11-06
128,8860.0,1971-04-05
2023,18828.1,1984-06-29
2355,12669.4,1970-06-25
6037,7956.0,2010-01-03
6748,738.1,2000-06-28
7174,14730.2,2019-11-14
1084,17987.0,1990-12-30
4197,4590.0,1992-10-25
5962,10654.1,1991-12-16
405,1183.1,1990-09-29
3917,19271.3,1977-03-31
4559,4102.1,1989-07-18
1954,878.7,2019-04-28
1503,19161.6,1990-04-23
6564,18694.8,2001-09-14
5996,18181.3,1970-10-11
4991,5181.4,1970-03-17
6870,1771.9,2019-08-10
5278,12509.1,1974-02-27
680,19889.2,1979-09-17
2449,4538.0,2020-05-30
5647,9284.8,2023-11-29
1442,6963.9,1997-04-07
185,13317.3,1998-12-31
1787,8617.5,2016-06-10
7122,10928.0,1972-03-22
1001,13921.8,1980-02-29
5853,7390.6,1996-11-24
2769,19217.6,1998-03-31
6993,10954.1,1983-04-14
769,4350.1,1983-04-21
1403,13000.0,1999-11-07
6336,12608.1,1985-07-22
4411,13698.2,2016-01-14
2089,3571.7,1990-10-02
4318,15083.0,1988-02-28
2274,12234.8,1978-07-01
4808,7335.2,2009-10-31
7264,19988.9,1990-07-07
1200,11289.0,2016-12-19
7575,12966.6,1999-09-26
5811,17794.2,1977-06-12
5575,3147.8,1993-01-31
677,3711.7,1972-05-06
1638,2626.7,1970-10-11
3407,17279.9,1994-11-11
1742,11861.7,2007-02-10
2598,8928.3,2016-03-25
4161,18209.1,2006-03-17
2297,17655.9,1988-10-23
3882,4657.6,2015-06-01
2711,14421.6,2021-12-16
1452,6847.6,2020-11-30
1548,17506.3,2007-02-12
1078,16836.5,2004-03-18
3023,18827.1,2014-12-05
1468,8017.2,2003-08-22
452,737.0,2011-09-23
2973,12200.8,2013-10-24
6408,12383.9,2021-12-15
2429,13292.7,2023-01-08
125,6299.1,2006-04-20
6754,11250.8,1986-10-23
65,17051.9,1971-03-03
2323,9405.1,1996-04-19
5392,13093.4,2010-10-15
1977,19481.8,2003-04-05
1649,18588.7,2007-03-10
575,5163.5,1977-05-28
6780,5260.1,1993-05-19
25,15856.9,2008-09-04
6400,9478.7,2008-03-23
7198,870.6,1985-02-23
897,7792.4,1992-08-18
5488,8504.8,1981-10-09
593,4065.0,2000-07-26
1299,1438.5,1994-03-24
1852,5334.2,2017-10-23
194,18503.7,2002-03-23
7386,9747.1,2011-01-23
5920,19093.0,1974-05-01
7748,16782.5,2002-04-29
2525,2672.3,1984-11-06
7252,1760.3,2013-04-19
7646,19073.4,1988-10-19
4346,15177.4,2001-11-09
7068,6858.6,2020-01-29
1208,11100.8,1996-01-28
6845,4440.4,2013-03-15
2336,9862.8,2023-12-21
2906,19442.8,1978-09-04
1553,2690.3,2022-01-14
732,7700.2,2004-07-20
2838,2692.3,1976-11-01
6027,8426.5,1984-05-19
2846,18095.1,2017-02-10
798,13170.7,1979-10-20
1840,13231.2,1973-07-31
3985,6774.6,1977-10-04
3364,8280.2,1999-09-06
5336,7205.9,2007-12-13
2407,19519.5,1978-01-26
4437,12763.4,2016-08-11
4884,9775.2,1993-10-19
5028,12859.7,1992-08-07
4705,11493.2,1993-03-16
3324,16274.0,1972-09-17
4578,19183.1,2010-10-26
3419,12099.7,2012-06-30
3229,16887.9,2001-05-22
7559,8773.9,1999-11-17
3293,17940.5,1988-06-22
3246,5147.8,1985-10-26
2258,3464.3,1981-07-28
1102,18607.3,2019-02-09
5214,2958.2,2010-02-26
1135,16655.8,2009-04-05
6284,3456.0,2006-02-04
6252,14076.6,1980-12-21
2170,9763.5,1980-08-16
3068,14531.5,2004-11-23
7281,13917.8,1974-11-29
6020,8709.0,1991-08-29
6967,16528.1,1981-05-18
3681,16776.4,2003-11-30
6352,1705.3,1982-03-01
1798,19576.5,1995-10-10
1547,14745.4,1990-09-14
5121,10148.5,1975-05-13
7286,16405.3,1980-06-08
6117,1066.0,1978-07-12
4392,17068.8,1977-10-10
1690,4935.2,1984-02-01
992,10626.1,2018-05-06
1027,5154.2,1992-04-08
27,9862.6,1999-01-27
2082,15516.9,2008-11-15
611,3717.1,1997-04-24
1957,13917.6,1977-09-01
5847,16075.1,2010-06-15
6861,18002.2,2002-08-20
5037,5292.2,2011-04-08
3977,8795.3,1983-05-25
6692,3901.0,1985-02-10
7885,9921.9,1979-03-03
7333,19498.9,2012-05-17
5436,16745.4,1977-03-06
5781,8109.5,1970-03-03
4112,15004.0,2007-07-08
5667,1129.7,2013-04-28
949,1847.6,1970-09-25
1898,19263.1,1979-05-12
5332,812.7,2011-04-29
1744,8295.3,1976-04-24
937,17392.4,2023-08-13
3499,10134.6,2006-01-22
6669,13500.1,2013-07-17
1108,12789.4,1977-11-28
904,4154.3,1985-04-30
6820,5177.5,2017-07-16
1882,11150.3,2021-04-04
3749,1047.2,1979-05-13
7781,4874.2,1987-04-07
1935,3601.2,2002-10-04
3237,7445.7,2008-10-25
4480,2112.0,2003-07-05
2236,19871.4,1980-01-28
3161,11855.0,2021-04-16
3478,4005.0,2000-12-11
5235,846.0,2006-10-26
344,14720.0,2005-10-11
1038,7940.4,1989-06-18
229,18629.4,1988-03-11
1098,17718.0,2015-10-05
3384,11880.5,1980-08-16
1386,10173.1,2019-03-04
7882,15670.2,2008-05-25
3530,10010.1,2018-04-27
5666,18953.6,2007-03-29
2900,17318.7,1990-10-19
2872,18109.5,2019-03-25
7846,3765.0,1997-10-01
6747,12811.0,1990-01-30
6407,19158.0,2005-07-19
5751,5329.6,1998-07-16
4846,1613.9,2018-12-01
246,11601.4,1982-09-24
6290,16131.3,2020-12-26
5483,11217.9,1989-11-29
7954,7258.9,1974-11-11
1945,9680.0,2007-01-10
329,4929.2,1980-06-11
337,11109.5,2000-09-01
3346,3932.1,2022-03-10
3419,7166.5,1977-09-01
1731,8772.3,1992-11-13
6957,9063.9,1980-04-05
7238,18547.7,1993-12-14
2968,9101.6,1994-03-13
943,11465.1,1998-07-10
508,14247.3,1971-05-17
4222,8931.7,1970-09-25
2262,6848.5,2016-03-01
568,10813.8,2009-04-13
3017,5974.8,1972-11-25
5617,5177.3,1972-02-06
7354,8723.3,1980-08-01
69,15705.8,2012-05-22
2545,9673.0,1976-02-03
4407,1239.3,1991-12-05
2562,6342.6,1983-01-11
5380,18383.0,1970-07-18
7766,16717.9,2002-03-28
4683,10567.0,1977-12-08
6236,7406.6,1992-03-28
7281,1547.9,2012-12-26
7994,17632.6,2022-09-21
2564,8777.0,2011-08-18
2030,3103.8,2013-12-21
1167,16547.0,1974-09-22
6821,5792.2,2012-11-28
6549,3992.3,1995-01-25
3110,4667.3,1988-04-25
3267,3022.4,2019-05-27
3474,9766.2,1993-02-20
4030,5123.1,1976-07-20
587,8449.6,2020-05-25
7840,7184.4,1979-04-12
1769,3692.9,2005-06-04
3343,8843.4,1971-03-25
2891,18395.9,1977-06-30
7626,18653.1,2020-08-26
6231,16073.6,2010-11-27
2226,16689.1,2002-01-04
3980,10677.1,2014-03-18
3922,12217.1,1982-08-05
6785,11973.7,2022-12-07
4853,18203.3,2021-07-28
1898,15587.5,1975-04-11
3223,4507.9,1971-07-18
7753,15846.1,1997-07-03
177,3621.5,2007-01-04
309,6347.0,2001-12-07
3707,1058.1,2019-07-14
7550,13612.8,2001-06-29
5261,9452.9,1974-01-12
2459,19056.1,1982-07-21
2486,2537.1,1984-08-22
3925,6490.9,1972-04-01
4980,16045.6,1971-06-07
6900,7130.4,2022-05-08
3390,15133.9,1985-05-19
91,11882.7,1970-06-13
5306,1229.5,2023-11-13
5184,1608.3,1992-11-30
2462,7835.5,2013-10-29
522,19478.2,2012-11-05
4784,6791.0,1997-02-09
6758,11912.4,2014-07-24
5903,3913.2,1979-12-19
75,17839.9,2021-03-31
6358,2779.6,2017-11-02
7901,14929.3,1983-12-05
4009,7566.9,1991-01-16
6120,11930.6,2018-08-19
4553,15276.0,2016-02-21
6936,3416.3,1992-08-30
5991,18285.8,1979-01-03
7035,11238.2,1973-04-10
5792,2162.9,1984-04-22
638,3961.1,2002-04-19
2553,3403.9,1997-04-17
7196,3538.7,2016-01-24
4979,8901.8,1974-09-02
7350,15588.1,2022-08-21
2398,5096.2,1987-11-02
2131,6060.2,2000-04-29
1706,4238.0,2009-04-18
6297,12472.9,1979-01-02
7269,15087.2,1991-08-24
7267,3838.5,1995-01-04
6294,7115.8,1984-12-20
1503,5209.8,2018-06-08
2199,19868.7,1982-01-24
3564,11806.2,1971-07-02
5138,16983.7,1986-01-26
7543,12233.3,1998-01-23
486,19642.2,2007-04-17
6021,4173.1,2004-04-06
3371,6810.6,1972-01-29
5634,9725.5,2008-09-28
6279,1428.4,1982-06-23
665,16093.2,1972-08-19
6150,3379.6,2000-01-23
1990,19331.9,1970-04-24
7965,4855.7,1984-01-29
7637,8598.5,1976-03-21
1634,19239.9,1990-04-14
4996,12926.4,1993-07-15
6379,1762.1,2002-05-19
7140,4252.4,1981-12-13
5389,18338.0,1976-09-15
4816,12728.1,2008-06-14
586,6747.3,2003-01-30
1635,3306.8,2010-05-21
5364,18526.7,2021-06-18
630,13526.5,2020-11-08
1284,4633.8,2003-10-14
688,10928.6,2012-07-19
2257,11250.6,2023-12-18
7622,9473.1,2005-07-06
93,15025.8,2011-07-31
4278,10212.7,1982-10-26
519,11584.5,1979-03-16
1339,1279.7,1984-06-30
7495,9499.5,2013-09-25
7885,3847.2,2023-05-30
829,3786.9,2011-02-20
1248,17675.7,1979-04-14
5269,18444.3,2010-02-18
7536,6043.2,2005-05-02
3274,12364.1,2000-08-02
6466,1321.4,2017-01-22
2484,13936.0,1974-01-04
6238,12780.6,1999-08-29
491,17293.9,1994-04-28
5677,12991.1,1974-12-05
6121,18522.7,1987-07-03
6166,576.4,1981-04-19
1911,4956.5,1990-07-02
1929,15253.4,1970-03-15
4510,9296.7,1972-05-21
2585,5511.0,1971-01-19
1388,2576.9,1982-03-25
1516,10187.1,2009-02-22
2370,8687.6,1981-05-02
7150,6007.5,1973-07-09
647,3551.3,1980-12-03
3728,15117.2,2018-09-20
740,7362.4,1991-07-13
2889,10250.7,1970-12-11
4137,11439.6,1980-11-02
3382,7458.2,1995-02-02
6329,15695.1,1994-05-23
3624,15765.3,1999-11-09
227,11966.2,2015-07-27
5848,16108.4,1994-01-12
3758,15401.6,1983-01-17
6199,14033.1,1970-12-04
7597,18028.1,1989-03-30
5711,12957.3,2004-12-12
3254,5294.8,1984-08-13
4976,18191.1,2003-11-15
3332,8977.4,2005-09-16
3440,8523.5,1988-10-27
6168,11314.4,2016-05-20
6389,11192.4,2009-12-24
2964,4228.6,1986-12-23
2292,6236.5,1975-11-05
1455,5215.5,2020-05-21
4282,7611.2,1994-12-01
7841,7139.7,2015-05-20
4473,1778.3,1998-06-25
2228,3721.1,2002-12-21
1995,15528.5,1988-06-24
1154,15713.0,1988-08-20
3319,19201.4,1989-03-22
1778,15946.5,1971-06-12
1764,19859.0,1982-05-05
6899,18316.8,1982-11-05
5591,3160.1,1972-11-28
1163,1210.3,1971-08-19
6131,19273.7,1979-05-25
1993,10069.4,1972-05-17
4054,5755.8,2014-04-29
6817,16179.3,2000-05-23
3940,19351.3,1970-04-28
834,3834.8,2003-10-20
2600,15473.5,2016-02-03
1279,13975.4,1980-04-23
2179,1373.7,2014-08-12
1861,7659.1,1989-08-28
5824,15953.0,1981-03-09
5846,15609.8,2009-08-01
3623,2503.2,1982-04-11
2823,5843.6,1983-09-23
3168,1861.9,2009-03-29
2430,19364.3,2000-06-18
5017,15539.3,2010-05-16
116,15123.1,1983-05-09
5589,1637.0,1980-11-27
4245,1948.9,1993-04-23
1947,15470.6,1992-08-17
7044,6991.0,1978-07-05
603,14960.7,1985-10-13
377,11075.7,1977-05-30
5059,19932.1,2022-05-11
2488,12420.7,2018-03-30
1504,2462.7,1971-12-08
3746,17328.6,2018-08-22
6102,3149.8,1987-02-09
2245,6033.4,1971-02-21
2259,6098.4,2015-09-17
6470,17480.8,1974-09-01
5038,19245.2,2014-07-27
5018,18890.3,1982-09-21
1639,523.6,2008-11-20
6900,7644.2,2008-02-25
544,9490.8,1989-06-21
6311,6101.3,1981-06-27
7966,17362.4,2016-03-12
1604,15193.7,1976-11-26
132,12718.5,1995-08-05
2735,13561.8,1998-05-18
5550,5856.4,2022-02-17
4379,2426.3,1977-05-18
2596,19082.3,2019-08-01
3515,13228.9,1989-06-23
4018,5189.5,2010-01-19
1804,7498.7,2023-01-28
6952,19517.8,2022-01-20
1725,1941.9,1978-01-30
5760,3231.9,2021-05-02
127,1465.5,2020-05-24
5631,8575.9,1997-11-08
4556,10452.9,1993-04-16
5586,4196.9,1997-09-24
2618,8196.8,2002-07-20
4969,12979.3,1981-03-25
3612,16062.7,2005-04-24
418,1274.3,2021-10-01
1611,13237.4,1990-02-09
7760,711.1,1978-07-29
4206,17259.9,1996-02-06
496,14148.4,1971-07-19
3752,4296.3,1985-02-23
3895,4404.3,1977-03-19
1970,10234.7,1997-11-03
7225,8934.8,1973-05-19
4107,4247.0,2022-02-13
5652,19273.4,2007-05-30
